,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,class
1585,68.0,105.0,11.0,58.0,13.0,0.0,0.0,57.0,5.0,4,6,14.0,1.0,86.0,0.0,0.0,0.0,60.0,58.0,2.0,2.0,0.0,100.0,Bad
7015,63.0,131.0,11.0,61.0,8.0,2.0,1.0,60.0,17.0,6,3,10.0,1.0,30.0,3.0,2.0,1.0,78.0,45.0,3.0,1.0,2.0,80.0,Bad
2893,87.0,443.0,4.0,151.0,22.0,0.0,0.0,100.0,-7.0,7,8,25.0,3.0,27.0,0.0,2.0,2.0,1.0,48.0,3.0,2.0,0.0,55.0,Good
5813,78.0,168.0,21.0,92.0,23.0,0.0,0.0,83.0,51.0,6,6,23.0,0.0,52.0,0.0,0.0,0.0,27.0,77.0,2.0,4.0,0.0,70.0,Good
1127,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Bad
5993,71.0,60.0,4.0,25.0,16.0,0.0,0.0,100.0,-7.0,7,8,16.0,2.0,56.0,9.0,0.0,0.0,46.0,85.0,5.0,5.0,0.0,100.0,Bad
7276,60.0,77.0,20.0,45.0,8.0,1.0,0.0,80.0,4.0,4,5,10.0,0.0,90.0,0.0,2.0,2.0,41.0,75.0,1.0,3.0,0.0,100.0,Bad
2504,67.0,77.0,3.0,109.0,21.0,0.0,0.0,86.0,3.0,4,6,4.0,2.0,19.0,-7.0,3.0,3.0,22.0,83.0,5.0,1.0,0.0,60.0,Bad
6705,58.0,129.0,2.0,23.0,21.0,0.0,0.0,100.0,-7.0,7,8,23.0,7.0,36.0,-7.0,4.0,2.0,74.0,74.0,8.0,4.0,2.0,93.0,Bad
9335,82.0,253.0,21.0,93.0,38.0,0.0,0.0,100.0,-7.0,7,8,39.0,0.0,28.0,18.0,0.0,0.0,19.0,68.0,4.0,3.0,0.0,62.0,Good
9535,78.0,306.0,1.0,80.0,19.0,0.0,0.0,90.0,13.0,6,6,20.0,3.0,40.0,0.0,1.0,1.0,9.0,-8.0,6.0,1.0,0.0,64.0,Good
6096,65.0,101.0,2.0,25.0,7.0,1.0,1.0,100.0,-7.0,6,8,8.0,3.0,50.0,0.0,12.0,12.0,35.0,99.0,2.0,2.0,1.0,80.0,Bad
5660,36.0,377.0,1.0,113.0,10.0,7.0,2.0,63.0,0.0,0,5,17.0,2.0,19.0,0.0,0.0,0.0,59.0,78.0,8.0,3.0,2.0,85.0,Bad
5921,66.0,168.0,1.0,93.0,21.0,1.0,0.0,79.0,6.0,3,5,24.0,1.0,8.0,-7.0,2.0,2.0,26.0,-8.0,5.0,1.0,0.0,38.0,Bad
6619,89.0,167.0,8.0,79.0,25.0,0.0,0.0,100.0,-7.0,7,8,28.0,2.0,39.0,-7.0,0.0,0.0,3.0,92.0,1.0,3.0,0.0,44.0,Good
3965,71.0,196.0,8.0,76.0,10.0,2.0,1.0,91.0,54.0,6,5,11.0,1.0,36.0,3.0,2.0,2.0,57.0,-8.0,3.0,3.0,0.0,86.0,Good
944,88.0,327.0,4.0,87.0,36.0,0.0,0.0,100.0,-7.0,7,8,40.0,2.0,25.0,0.0,1.0,1.0,0.0,-8.0,0.0,1.0,0.0,8.0,Good
1891,75.0,28.0,2.0,16.0,3.0,0.0,0.0,100.0,-7.0,7,8,4.0,2.0,25.0,0.0,1.0,1.0,36.0,49.0,3.0,1.0,0.0,100.0,Good
480,57.0,71.0,4.0,32.0,24.0,0.0,0.0,92.0,9.0,4,6,24.0,4.0,46.0,0.0,2.0,2.0,53.0,83.0,5.0,6.0,2.0,87.0,Bad
220,81.0,99.0,1.0,54.0,35.0,0.0,0.0,100.0,-7.0,7,8,36.0,1.0,25.0,0.0,2.0,2.0,8.0,42.0,2.0,3.0,0.0,67.0,Good
7886,79.0,148.0,40.0,93.0,13.0,0.0,0.0,92.0,43.0,6,6,13.0,0.0,77.0,0.0,2.0,2.0,0.0,-8.0,0.0,1.0,0.0,50.0,Good
1370,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Bad
5907,75.0,223.0,2.0,94.0,25.0,0.0,0.0,96.0,9.0,4,6,26.0,2.0,50.0,-7.0,0.0,0.0,27.0,74.0,6.0,8.0,0.0,78.0,Bad
5084,89.0,162.0,8.0,82.0,19.0,0.0,0.0,100.0,-7.0,7,8,21.0,2.0,24.0,-7.0,1.0,1.0,3.0,-8.0,1.0,1.0,0.0,33.0,Good
1411,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Bad
8380,72.0,136.0,13.0,74.0,3.0,1.0,1.0,75.0,25.0,6,6,4.0,0.0,25.0,0.0,3.0,3.0,0.0,-8.0,0.0,-8.0,0.0,0.0,Bad
4281,67.0,170.0,1.0,83.0,14.0,0.0,0.0,87.0,20.0,6,6,15.0,2.0,27.0,0.0,0.0,0.0,86.0,89.0,4.0,3.0,2.0,58.0,Bad
8257,65.0,314.0,2.0,110.0,24.0,1.0,1.0,96.0,-8.0,6,6,27.0,5.0,65.0,0.0,2.0,2.0,19.0,99.0,5.0,4.0,1.0,90.0,Bad
2437,78.0,-8.0,1.0,102.0,12.0,0.0,0.0,86.0,17.0,6,6,0.0,2.0,57.0,-7.0,0.0,0.0,16.0,101.0,3.0,4.0,0.0,89.0,Bad
2807,88.0,133.0,14.0,63.0,5.0,0.0,0.0,100.0,-7.0,7,8,6.0,0.0,40.0,-7.0,0.0,0.0,4.0,44.0,1.0,2.0,0.0,75.0,Bad
8686,55.0,138.0,6.0,43.0,3.0,0.0,0.0,50.0,73.0,5,6,4.0,1.0,50.0,0.0,2.0,2.0,131.0,90.0,1.0,1.0,-8.0,100.0,Bad
6432,75.0,91.0,3.0,39.0,19.0,0.0,0.0,100.0,-7.0,7,8,19.0,2.0,37.0,0.0,4.0,4.0,27.0,62.0,3.0,5.0,0.0,80.0,Good
9127,81.0,201.0,18.0,92.0,30.0,0.0,0.0,100.0,-7.0,7,8,32.0,0.0,50.0,-7.0,0.0,0.0,21.0,84.0,3.0,3.0,0.0,86.0,Good
1851,86.0,263.0,39.0,109.0,11.0,0.0,0.0,100.0,-7.0,7,8,11.0,0.0,27.0,0.0,1.0,1.0,11.0,-8.0,2.0,1.0,0.0,50.0,Bad
1232,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Bad
9054,79.0,199.0,7.0,72.0,13.0,0.0,0.0,100.0,-7.0,7,8,14.0,1.0,14.0,0.0,0.0,0.0,15.0,-8.0,4.0,1.0,1.0,63.0,Bad
6040,71.0,166.0,7.0,55.0,17.0,0.0,0.0,89.0,50.0,6,6,38.0,4.0,68.0,7.0,0.0,0.0,23.0,85.0,3.0,3.0,1.0,100.0,Bad
8231,69.0,379.0,2.0,105.0,15.0,0.0,0.0,84.0,3.0,4,6,19.0,3.0,74.0,0.0,2.0,2.0,31.0,100.0,1.0,2.0,1.0,60.0,Bad
10027,67.0,210.0,2.0,47.0,5.0,1.0,1.0,86.0,57.0,6,2,7.0,2.0,43.0,-7.0,1.0,1.0,50.0,75.0,2.0,2.0,0.0,80.0,Good
5804,76.0,169.0,32.0,95.0,12.0,0.0,0.0,92.0,11.0,4,6,12.0,0.0,50.0,0.0,0.0,0.0,3.0,-8.0,1.0,2.0,1.0,38.0,Bad
10032,73.0,241.0,25.0,79.0,19.0,0.0,0.0,100.0,-7.0,7,8,20.0,0.0,35.0,-7.0,0.0,0.0,77.0,-8.0,3.0,2.0,3.0,83.0,Good
844,80.0,175.0,11.0,73.0,15.0,0.0,0.0,100.0,-7.0,7,8,17.0,1.0,53.0,11.0,0.0,0.0,32.0,84.0,3.0,4.0,0.0,88.0,Bad
8772,78.0,97.0,13.0,51.0,14.0,0.0,0.0,93.0,45.0,6,6,14.0,0.0,21.0,-7.0,0.0,0.0,20.0,65.0,2.0,3.0,0.0,71.0,Bad
3690,82.0,164.0,2.0,108.0,38.0,0.0,0.0,100.0,-7.0,7,8,30.0,2.0,15.0,2.0,2.0,2.0,2.0,41.0,2.0,1.0,0.0,17.0,Good
6589,67.0,342.0,3.0,64.0,19.0,0.0,0.0,89.0,2.0,4,6,19.0,3.0,37.0,0.0,2.0,2.0,14.0,95.0,2.0,3.0,0.0,55.0,Bad
6628,81.0,158.0,4.0,87.0,34.0,0.0,0.0,100.0,-7.0,6,7,36.0,6.0,31.0,-7.0,5.0,5.0,19.0,93.0,7.0,3.0,0.0,63.0,Good
5380,78.0,208.0,13.0,112.0,16.0,0.0,0.0,94.0,3.0,4,6,17.0,0.0,76.0,-7.0,0.0,0.0,0.0,-8.0,0.0,1.0,0.0,50.0,Good
6061,85.0,136.0,10.0,57.0,7.0,0.0,0.0,100.0,-7.0,7,8,8.0,1.0,14.0,3.0,1.0,1.0,1.0,72.0,2.0,1.0,0.0,50.0,Bad
545,77.0,170.0,10.0,84.0,25.0,0.0,0.0,100.0,-7.0,7,8,26.0,1.0,12.0,-7.0,2.0,2.0,58.0,46.0,3.0,1.0,2.0,50.0,Good
2323,63.0,84.0,2.0,65.0,25.0,0.0,0.0,96.0,0.0,4,6,7.0,2.0,50.0,-7.0,2.0,2.0,46.0,98.0,3.0,1.0,2.0,50.0,Bad
9189,65.0,137.0,1.0,56.0,26.0,0.0,0.0,96.0,-7.0,5,7,27.0,3.0,33.0,0.0,4.0,3.0,66.0,72.0,10.0,3.0,4.0,82.0,Bad
2930,62.0,254.0,20.0,69.0,11.0,5.0,4.0,69.0,24.0,6,2,21.0,0.0,44.0,-8.0,0.0,0.0,40.0,44.0,5.0,2.0,2.0,100.0,Bad
9662,85.0,133.0,2.0,68.0,43.0,0.0,0.0,100.0,-7.0,7,8,47.0,6.0,34.0,0.0,0.0,0.0,2.0,86.0,2.0,3.0,0.0,31.0,Good
2779,56.0,237.0,6.0,108.0,16.0,0.0,0.0,69.0,1.0,4,6,17.0,1.0,13.0,-7.0,1.0,1.0,93.0,-8.0,4.0,1.0,3.0,83.0,Bad
7644,71.0,151.0,3.0,76.0,44.0,1.0,1.0,98.0,11.0,2,4,45.0,2.0,16.0,-7.0,0.0,0.0,19.0,70.0,9.0,3.0,1.0,55.0,Good
8147,75.0,241.0,3.0,104.0,35.0,0.0,0.0,100.0,-7.0,7,8,36.0,1.0,31.0,-8.0,0.0,0.0,29.0,84.0,3.0,3.0,1.0,44.0,Good
3773,72.0,280.0,2.0,97.0,54.0,0.0,0.0,100.0,-7.0,7,8,11.0,8.0,20.0,5.0,2.0,1.0,22.0,37.0,9.0,4.0,1.0,44.0,Good
5334,73.0,257.0,3.0,83.0,7.0,0.0,0.0,100.0,-7.0,7,8,7.0,3.0,29.0,0.0,2.0,1.0,71.0,96.0,2.0,2.0,-8.0,100.0,Bad
2956,86.0,-8.0,7.0,145.0,12.0,0.0,0.0,100.0,-7.0,7,8,0.0,2.0,25.0,7.0,0.0,0.0,11.0,35.0,4.0,2.0,0.0,67.0,Good
754,71.0,206.0,2.0,85.0,34.0,0.0,0.0,100.0,-7.0,7,8,35.0,1.0,34.0,0.0,1.0,1.0,95.0,61.0,5.0,2.0,5.0,70.0,Bad
5374,72.0,149.0,2.0,63.0,46.0,0.0,0.0,100.0,-7.0,7,8,49.0,4.0,51.0,-7.0,4.0,4.0,34.0,83.0,4.0,5.0,2.0,75.0,Good
543,57.0,291.0,4.0,103.0,9.0,4.0,2.0,43.0,1.0,0,2,14.0,1.0,14.0,-7.0,6.0,6.0,43.0,-8.0,3.0,1.0,1.0,67.0,Bad
5035,61.0,232.0,6.0,77.0,9.0,1.0,0.0,64.0,15.0,6,5,11.0,4.0,36.0,4.0,1.0,1.0,76.0,-8.0,2.0,1.0,1.0,60.0,Bad
2277,83.0,255.0,3.0,72.0,29.0,0.0,0.0,100.0,-7.0,7,8,34.0,2.0,21.0,-7.0,2.0,2.0,2.0,-8.0,5.0,1.0,0.0,38.0,Bad
4905,79.0,201.0,7.0,83.0,18.0,0.0,0.0,89.0,37.0,6,6,18.0,3.0,44.0,8.0,0.0,0.0,0.0,-8.0,0.0,2.0,0.0,33.0,Good
4851,86.0,144.0,2.0,65.0,20.0,0.0,0.0,100.0,-7.0,7,8,21.0,1.0,24.0,2.0,5.0,5.0,4.0,84.0,1.0,2.0,0.0,30.0,Good
7325,86.0,442.0,2.0,106.0,20.0,0.0,0.0,100.0,-7.0,7,8,21.0,1.0,33.0,0.0,0.0,0.0,5.0,47.0,2.0,1.0,1.0,43.0,Good
3467,65.0,340.0,2.0,81.0,49.0,0.0,0.0,89.0,5.0,4,6,56.0,3.0,25.0,0.0,9.0,8.0,6.0,86.0,9.0,5.0,1.0,56.0,Bad
5730,63.0,309.0,36.0,112.0,17.0,2.0,1.0,68.0,7.0,2,4,19.0,0.0,16.0,0.0,1.0,1.0,54.0,-8.0,5.0,1.0,2.0,67.0,Good
9062,73.0,73.0,2.0,29.0,17.0,0.0,0.0,100.0,-7.0,7,8,20.0,6.0,55.0,0.0,7.0,7.0,21.0,81.0,1.0,5.0,0.0,55.0,Bad
2552,63.0,325.0,3.0,92.0,29.0,0.0,0.0,93.0,12.0,6,6,30.0,2.0,52.0,-7.0,2.0,2.0,63.0,65.0,8.0,4.0,3.0,75.0,Good
1874,75.0,209.0,1.0,59.0,27.0,0.0,0.0,100.0,-7.0,7,8,28.0,4.0,29.0,0.0,3.0,3.0,21.0,71.0,5.0,3.0,1.0,89.0,Bad
7228,80.0,225.0,19.0,111.0,18.0,0.0,0.0,100.0,-7.0,7,8,20.0,0.0,55.0,0.0,2.0,2.0,5.0,76.0,3.0,1.0,0.0,80.0,Bad
3126,66.0,60.0,25.0,115.0,34.0,1.0,0.0,97.0,0.0,3,5,2.0,0.0,29.0,-8.0,0.0,0.0,1.0,52.0,3.0,6.0,0.0,38.0,Good
9398,59.0,213.0,24.0,90.0,13.0,0.0,0.0,85.0,5.0,4,6,14.0,0.0,54.0,1.0,10.0,10.0,104.0,-8.0,2.0,1.0,2.0,100.0,Good
5438,56.0,370.0,5.0,124.0,28.0,0.0,0.0,84.0,4.0,4,6,31.0,3.0,16.0,4.0,1.0,1.0,39.0,88.0,11.0,2.0,3.0,54.0,Good
2001,74.0,111.0,2.0,37.0,8.0,0.0,0.0,100.0,-7.0,7,8,9.0,2.0,22.0,0.0,4.0,4.0,49.0,73.0,5.0,2.0,1.0,88.0,Bad
2645,73.0,210.0,9.0,138.0,49.0,0.0,0.0,94.0,5.0,4,6,41.0,3.0,57.0,-7.0,3.0,3.0,9.0,53.0,5.0,10.0,0.0,75.0,Bad
5511,72.0,141.0,6.0,73.0,22.0,0.0,0.0,100.0,-7.0,7,8,22.0,2.0,18.0,4.0,1.0,1.0,59.0,-8.0,7.0,1.0,1.0,67.0,Good
1295,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Bad
304,83.0,122.0,13.0,35.0,11.0,0.0,0.0,100.0,-7.0,7,8,11.0,0.0,36.0,0.0,0.0,0.0,2.0,-8.0,2.0,1.0,0.0,50.0,Bad
777,70.0,144.0,2.0,70.0,34.0,0.0,0.0,100.0,-7.0,7,8,35.0,3.0,51.0,2.0,6.0,6.0,61.0,51.0,5.0,5.0,1.0,83.0,Bad
5639,80.0,314.0,3.0,89.0,18.0,0.0,0.0,100.0,-7.0,7,8,18.0,1.0,17.0,0.0,0.0,0.0,10.0,-8.0,10.0,1.0,1.0,73.0,Bad
7390,55.0,58.0,3.0,24.0,18.0,0.0,0.0,95.0,5.0,4,6,19.0,3.0,53.0,0.0,1.0,1.0,65.0,91.0,4.0,4.0,2.0,89.0,Bad
3361,91.0,166.0,35.0,121.0,10.0,0.0,0.0,100.0,-7.0,7,8,10.0,0.0,40.0,-8.0,0.0,0.0,10.0,38.0,1.0,3.0,0.0,67.0,Good
7550,84.0,380.0,12.0,159.0,21.0,0.0,0.0,100.0,-7.0,7,8,21.0,0.0,10.0,-7.0,0.0,0.0,13.0,61.0,3.0,1.0,1.0,50.0,Good
4462,66.0,54.0,6.0,28.0,10.0,1.0,1.0,100.0,-7.0,7,8,10.0,1.0,50.0,-7.0,2.0,2.0,74.0,57.0,3.0,2.0,1.0,83.0,Bad
8423,75.0,293.0,9.0,143.0,9.0,0.0,0.0,89.0,11.0,4,6,9.0,2.0,22.0,0.0,0.0,0.0,59.0,78.0,3.0,1.0,1.0,57.0,Bad
5777,81.0,154.0,21.0,73.0,13.0,0.0,0.0,100.0,-7.0,7,8,13.0,0.0,23.0,0.0,0.0,0.0,46.0,-8.0,4.0,-8.0,0.0,67.0,Bad
5635,79.0,156.0,156.0,156.0,1.0,0.0,0.0,100.0,-7.0,7,8,1.0,0.0,100.0,0.0,0.0,0.0,-8.0,-8.0,-8.0,1.0,-8.0,100.0,Bad
10352,84.0,179.0,6.0,77.0,18.0,0.0,0.0,100.0,-7.0,7,8,18.0,3.0,17.0,9.0,0.0,0.0,3.0,-8.0,1.0,2.0,0.0,43.0,Good
6401,69.0,98.0,1.0,37.0,8.0,0.0,0.0,100.0,-7.0,7,8,12.0,5.0,42.0,0.0,2.0,2.0,51.0,91.0,3.0,2.0,1.0,71.0,Good
8027,88.0,132.0,32.0,82.0,7.0,0.0,0.0,100.0,-7.0,7,8,7.0,0.0,29.0,-8.0,0.0,0.0,1.0,59.0,1.0,2.0,0.0,60.0,Good
8952,61.0,66.0,5.0,39.0,16.0,1.0,1.0,90.0,23.0,5,6,21.0,1.0,75.0,0.0,1.0,1.0,101.0,79.0,3.0,4.0,1.0,100.0,Bad
4815,60.0,305.0,3.0,115.0,16.0,2.0,2.0,63.0,5.0,3,3,19.0,2.0,21.0,0.0,4.0,4.0,11.0,-8.0,4.0,1.0,0.0,73.0,Good
9449,55.0,313.0,21.0,119.0,18.0,2.0,1.0,64.0,3.0,3,4,22.0,0.0,36.0,0.0,1.0,1.0,55.0,56.0,6.0,2.0,5.0,75.0,Bad
9097,58.0,134.0,5.0,71.0,24.0,1.0,1.0,92.0,2.0,4,6,26.0,2.0,42.0,-7.0,2.0,2.0,28.0,54.0,6.0,1.0,0.0,78.0,Bad
5636,72.0,139.0,5.0,50.0,37.0,2.0,2.0,95.0,39.0,6,3,42.0,5.0,27.0,0.0,6.0,6.0,12.0,95.0,4.0,3.0,0.0,36.0,Bad
8134,78.0,294.0,3.0,71.0,28.0,0.0,0.0,100.0,-7.0,7,8,28.0,3.0,29.0,2.0,2.0,2.0,51.0,6.0,6.0,2.0,2.0,73.0,Good
6289,73.0,203.0,4.0,90.0,34.0,1.0,1.0,100.0,-7.0,6,8,34.0,3.0,12.0,5.0,0.0,0.0,1.0,-8.0,5.0,1.0,0.0,50.0,Bad
9879,81.0,163.0,22.0,55.0,24.0,0.0,0.0,92.0,16.0,6,6,24.0,0.0,25.0,0.0,0.0,0.0,0.0,-8.0,1.0,2.0,0.0,33.0,Bad
349,58.0,162.0,8.0,65.0,21.0,1.0,1.0,100.0,-7.0,0,8,22.0,1.0,33.0,0.0,1.0,1.0,44.0,54.0,4.0,3.0,1.0,78.0,Bad
7778,85.0,175.0,9.0,79.0,21.0,0.0,0.0,100.0,-7.0,7,8,21.0,1.0,10.0,1.0,2.0,2.0,8.0,-8.0,1.0,1.0,0.0,25.0,Good
8155,82.0,241.0,2.0,93.0,21.0,0.0,0.0,100.0,-7.0,7,8,22.0,1.0,32.0,1.0,1.0,1.0,12.0,98.0,3.0,2.0,1.0,56.0,Good
734,68.0,116.0,1.0,51.0,20.0,0.0,0.0,100.0,-7.0,7,8,21.0,2.0,24.0,0.0,2.0,2.0,50.0,-8.0,6.0,1.0,2.0,64.0,Bad
3985,76.0,155.0,10.0,133.0,36.0,2.0,2.0,97.0,79.0,6,2,19.0,1.0,43.0,3.0,1.0,1.0,6.0,69.0,4.0,3.0,0.0,41.0,Good
8677,73.0,317.0,1.0,92.0,34.0,0.0,0.0,100.0,-7.0,7,8,36.0,3.0,17.0,0.0,7.0,7.0,24.0,80.0,5.0,2.0,1.0,50.0,Bad
9596,75.0,136.0,33.0,74.0,17.0,0.0,0.0,100.0,-7.0,7,8,25.0,0.0,65.0,2.0,1.0,1.0,83.0,165.0,1.0,9.0,1.0,77.0,Bad
8591,66.0,96.0,6.0,32.0,13.0,0.0,0.0,93.0,20.0,6,6,14.0,4.0,14.0,5.0,0.0,0.0,33.0,-8.0,4.0,1.0,1.0,71.0,Good
2066,67.0,234.0,3.0,96.0,43.0,0.0,0.0,100.0,-7.0,7,8,43.0,3.0,12.0,0.0,1.0,1.0,79.0,24.0,23.0,4.0,11.0,87.0,Bad
5877,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Good
6325,77.0,318.0,2.0,172.0,16.0,0.0,0.0,100.0,-7.0,7,8,17.0,2.0,29.0,0.0,0.0,0.0,48.0,100.0,9.0,2.0,2.0,92.0,Good
10299,61.0,206.0,5.0,89.0,30.0,0.0,0.0,90.0,34.0,6,6,30.0,2.0,20.0,0.0,1.0,1.0,61.0,28.0,10.0,2.0,5.0,72.0,Bad
5123,91.0,296.0,49.0,163.0,14.0,0.0,0.0,100.0,-7.0,7,8,15.0,0.0,20.0,-8.0,0.0,0.0,2.0,-8.0,1.0,-8.0,0.0,17.0,Good
1925,82.0,177.0,5.0,54.0,25.0,0.0,0.0,96.0,-8.0,6,6,26.0,4.0,42.0,0.0,1.0,1.0,9.0,77.0,4.0,2.0,0.0,75.0,Bad
1215,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Bad
8245,64.0,363.0,8.0,101.0,33.0,1.0,0.0,74.0,8.0,4,5,35.0,1.0,31.0,0.0,1.0,1.0,31.0,92.0,3.0,2.0,1.0,42.0,Bad
7920,60.0,86.0,6.0,46.0,16.0,0.0,0.0,94.0,43.0,6,6,16.0,4.0,63.0,0.0,1.0,1.0,76.0,92.0,4.0,5.0,1.0,90.0,Bad
7647,64.0,212.0,2.0,61.0,33.0,1.0,0.0,87.0,11.0,4,5,39.0,7.0,49.0,-7.0,10.0,10.0,0.0,100.0,1.0,5.0,0.0,50.0,Bad
8194,61.0,247.0,4.0,95.0,36.0,0.0,0.0,92.0,1.0,4,6,39.0,1.0,59.0,0.0,1.0,1.0,87.0,99.0,8.0,4.0,3.0,93.0,Bad
10349,82.0,139.0,10.0,87.0,21.0,0.0,0.0,100.0,-7.0,7,8,22.0,2.0,27.0,1.0,2.0,2.0,12.0,42.0,1.0,2.0,0.0,44.0,Good
122,63.0,203.0,2.0,79.0,16.0,0.0,0.0,59.0,3.0,4,6,17.0,1.0,47.0,-7.0,3.0,3.0,55.0,77.0,7.0,3.0,1.0,91.0,Bad
4183,66.0,160.0,3.0,71.0,17.0,0.0,0.0,83.0,15.0,6,6,18.0,1.0,44.0,0.0,1.0,1.0,32.0,70.0,3.0,3.0,1.0,86.0,Bad
968,88.0,190.0,6.0,65.0,20.0,0.0,0.0,100.0,-7.0,7,8,21.0,1.0,14.0,5.0,1.0,1.0,0.0,50.0,4.0,2.0,0.0,46.0,Good
1670,65.0,29.0,9.0,18.0,10.0,0.0,0.0,100.0,-7.0,7,8,10.0,3.0,40.0,0.0,5.0,5.0,38.0,68.0,5.0,3.0,0.0,89.0,Good
8734,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Bad
6125,88.0,176.0,5.0,72.0,13.0,0.0,0.0,100.0,-7.0,7,8,13.0,1.0,31.0,0.0,0.0,0.0,4.0,80.0,1.0,1.0,0.0,40.0,Good
2928,78.0,117.0,1.0,57.0,29.0,0.0,0.0,100.0,-7.0,7,8,24.0,3.0,30.0,0.0,1.0,1.0,0.0,-8.0,0.0,2.0,0.0,20.0,Good
7653,82.0,258.0,8.0,118.0,22.0,1.0,0.0,91.0,78.0,6,5,23.0,2.0,43.0,-7.0,0.0,0.0,39.0,66.0,2.0,2.0,0.0,57.0,Good
7812,61.0,255.0,5.0,93.0,34.0,2.0,2.0,100.0,-7.0,6,8,34.0,2.0,53.0,1.0,7.0,7.0,68.0,73.0,7.0,4.0,4.0,79.0,Bad
665,86.0,255.0,3.0,90.0,25.0,0.0,0.0,96.0,59.0,6,6,26.0,2.0,46.0,8.0,0.0,0.0,1.0,85.0,3.0,2.0,0.0,42.0,Good
4013,68.0,-8.0,4.0,29.0,17.0,1.0,0.0,94.0,9.0,3,5,0.0,5.0,0.0,0.0,5.0,5.0,9.0,-8.0,4.0,-8.0,1.0,42.0,Good
4042,85.0,-8.0,1.0,97.0,32.0,0.0,0.0,100.0,-7.0,7,8,0.0,2.0,9.0,1.0,1.0,1.0,22.0,-8.0,4.0,-8.0,0.0,100.0,Good
4279,71.0,250.0,3.0,72.0,12.0,3.0,3.0,73.0,63.0,6,3,15.0,2.0,47.0,0.0,2.0,2.0,29.0,73.0,2.0,3.0,0.0,83.0,Bad
7467,69.0,172.0,2.0,67.0,26.0,0.0,0.0,96.0,2.0,4,6,27.0,1.0,33.0,0.0,6.0,5.0,18.0,-8.0,3.0,1.0,0.0,44.0,Bad
4656,85.0,189.0,16.0,89.0,17.0,0.0,0.0,100.0,-7.0,7,8,18.0,0.0,29.0,4.0,1.0,1.0,14.0,-8.0,3.0,2.0,0.0,56.0,Bad
6296,82.0,189.0,10.0,82.0,16.0,0.0,0.0,100.0,-7.0,7,8,16.0,1.0,44.0,3.0,1.0,1.0,12.0,-8.0,2.0,2.0,0.0,44.0,Good
6523,75.0,138.0,18.0,61.0,10.0,1.0,0.0,73.0,13.0,6,5,11.0,0.0,18.0,0.0,1.0,0.0,0.0,-8.0,1.0,1.0,1.0,50.0,Bad
5964,81.0,134.0,2.0,60.0,25.0,0.0,0.0,100.0,-7.0,7,8,27.0,2.0,15.0,-7.0,1.0,1.0,32.0,48.0,6.0,3.0,0.0,100.0,Good
1383,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Bad
